"road.death" "food.safety" "suicides" "homicides" "c.tax.rate" "rental.housing" "gini" "cellular.cost" "food.cost" "transit.pass" "apt.buy.cost" "toothpaste.cost" "km.transit" "hrs.transit" "bike.rental" "km.bike.path" "commute.time.transit" "commute.time.foot" "commute.time.airport" "transit.app" "pop.density" "taxi.rate" "health.clinics" "sex.health.clinic" "homeless.shelter" "smoking.scale" "mental.health.facilities" "doctor.density" "city.connections.flight" "getaway.bus.cost" "getaway.bus.time" "getaway.bus.freq" "getaway.plane.cost" "getaway.plane.time" "getaway.plane.freq" "hostel.stay" "unemployment.youth" "employment.programs" "youth.employment.centers" "new.jobs.2013" "water.scale" "smart.cities.scale" "qty.recycled.materials" "qty.annual.waste" "carbon.emissions" "num.recycled.materials" "registered.vehicles" "post.secondary.institutions" "tuition.cost" "undergrad.enrollment" "student.housing" "student.debt" "employment.initiatives.scale" "age.register.business" "num.incubators" "early.entrepreneurship" "ease.doing.business" "green.public.space" "sports.facilities" "public.libraries" "business.banking" "personal.banking" "chartered.banks" "online.banking" "mobile.banking" "financial.literacy" "voting.languages" "diversity.food" "openness.lgbtq" "openness.immigrants" "diversity.religion" "gender.gap.index" "cellular.comp" "cellular.package.cost" "free.wifi" "mobile.infrastructure" "municipal.open.data" "gamers.developers.scale" "num.nightclubs" "music.festivals" "graffiti.street.art" "number.pro.sports.teams" "num.pro.sports.facilities" "cost.shorts" "cost.gym" "film.festivals" "cost.movie" "cinema.seats" "voting.age" "councillor.age" "volunteer.opportunities" "youth.advisory.board" "highschool.volunteer" "num.restaurants" "last.call.index" "num.food.festival" "fast.food" "young.designer" "fashion.incubators" "design.schools"
"Miami" 84.125 100 60 97.447379340519 69.5652173913043 97.6700189508153 44.0254 89.8081116270673 99.7819078881608 94.6683190241014 97.2849027634926 99.4670369134243 1.20854787503668 80.4195804195804 5.43149197422191 0.514511798209927 62.2340425531915 88.3040935672515 88.8888888888889 100 0.460144761033704 99.2509430805634 1.65209512294901 23.0898899213456 10.638828644065 66.6666666666667 8.80827065085527 57.1428571428571 46.3087248322148 99.7227300098422 100 0 99.6220085066548 52.2842639593909 96.9849246231156 95.6772410156066 71.6190476190476 50 2.83504091831971 44.7786716024671 100 100 1.32890324679336 76.7551023235273 90.2655168361497 21.875 16.7578947812493 6.69363777748837 78.6675266410263 35.1233081948177 97.7244438915166 99.8978685633445 50 46.031746031746 5.26315789473684 31.8295739348371 78.0821917808219 0.078188211165353 9.21313793469488 16.5326151220987 76.9230769230769 100 25.9855200669435 11.978729359082 13.9307228915663 100 7.69230769230769 46.3636363636364 90 21.3872832369942 68.2352941176471 84.6858638743455 11.9047619047619 99.8207125961273 80 100 91.6666666666667 75 4.70383275261324 5.19480519480519 0 7.69230769230769 1.26582278481013 99.7892125269915 99.8803042103862 35.90333716916 94.9846927566086 3.78464745957792 60 38.4723523898782 4.7244094488189 0 0 12.2100779191731 33.3333333333333 1.25 98.9677812809524 30.7692307692308 0 12.6051950080815
"Montreal" 93.625 100 68.2142857142857 99.7170231946053 56.6304347826087 98.5062151121881 31.4843 96.1019875526018 99.7558333428659 96.3690343359025 97.7921237754729 99.9088358106684 1.76880185684177 75.1748251748252 18.1537561472231 9.85988673139159 40.9574468085106 71.9298245614035 71.1111111111111 100 7.81065469005051 99.3185979030021 7.54015758090704 3.99895511036225 12.1537208438796 75 0.198743869686989 47.6190476190476 42.9530201342282 99.8757447225049 85.9832635983264 98.8235294117647 99.8724974241304 79.6954314720812 74.3718592964824 97.5676202202562 84.3809523809524 100 22.7649106230747 17.5088794769782 0 100 3.56441050064754 85.1821033626951 84.1485684190132 56.25 77.6462862067689 8.40958558009654 95.5556126326729 13.8320781521702 98.3771806375148 99.9624808852931 100 42.8571428571429 8.7719298245614 30.5764411027569 54.6754020250149 0.637744641459769 0.156894739319391 9.43289902917305 30.7692307692308 64.7058823529412 2.07589555420145 1.7632241813602 4.21686746987952 0 53.8461538461538 97.2727272727273 90 35.2601156069364 82.3529411764706 84.7294938917975 11.9047619047619 99.8503875911801 60 100 83.3333333333333 100 10.801393728223 37.6623376623377 100 19.2307692307692 11.3924050632911 99.7585264155729 99.895048833466 18.9873417721519 95.8473689811187 6.06006226342311 60 27.8350515463917 4.7244094488189 1.08333333333333 0 5.53555645574334 39.5833333333333 30 99.0302117780871 1.92307692307692 11.1111111111111 8.22861916939925
"Moscow" 65.875 42.5531914893617 33.5714285714286 96.3592869509732 21.7391304347826 75.2125143785154 45.604 96.8830049106846 95.3304521723221 65.9001420709237 98.9335439637644 92.9832257421474 8.73729424005549 75.5244755244755 2.94679130002828 1.71699522102748 63.2978723404255 83.7426900584795 54.8148148148148 100 15.6790703252584 99.6297750798191 5.14850567055912 0 0 66.6666666666667 2.90614999386358 100 82.8859060402685 95.5453488394286 72.8033472803347 99.0374331550802 99.2641863813761 79.6954314720812 84.9246231155779 72.2741992370186 76 50 3.04813299804007 12.0693234980344 100 100 7.9431810736591 78.6890692282253 82.8448039563894 6.25 47.5571152447106 0.218594218043855 55.3044205188985 6.21668524470946 99.6981774699191 99.9904133298018 50 42.8571428571429 1.75438596491228 14.5363408521303 22.5729600952948 0.910364160911724 132.742197353658 37.1599376429677 76.9230769230769 100 58.5709286780967 100 100 0 0 37.2727272727273 30 21.9653179190751 34.1176470588235 61.3001745200698 2.38095238095238 99.818172414228 20 50 66.6666666666667 75 18.1184668989547 32.4675324675325 100 61.5384615384615 100 91.7343442860546 88.2301112676771 40.5063291139241 66.5041481348589 4.63965724244445 60 33.1443298969072 34.6456692913386 3.75 0 3.09131383986241 8.33333333333333 2.5 92.5709155397221 1.92307692307692 11.1111111111111 10.942077546653
"Mumbai" 56.125 100 27.8571428571428 98.5328216642178 46.2608695652174 78.4304208353646 29.7303 96.7019042060155 93.9018939610759 66.6195011681932 0 91.2200201064677 2.98001760798229 85.3146853146853 0 0.815336693724361 69.1489361702128 68.8888888888889 100 100 100 98.2929426784662 3.57215305698909 0.189091855859743 1.20069689316107 66.6666666666667 0.291495871805273 14.2857142857143 26.510067114094 95.8990080472666 52.7196652719665 97.7540106951872 99.9835239794649 71.0659898477157 2.51256281407035 70.4600295505663 91.8095238095238 100 1.00130175035496 14.8906102631411 0 66.6666666666667 10.0692906396 91.729835768398 91.8207298235124 32.5 80.9933580603096 5.65028395377568 85.5092404059132 24.7215162311282 98.3172064310283 93.7821461375876 100 21.4285714285714 1.75438596491228 24.812030075188 20.4883859440143 0.0684845527571053 0.0562593646726392 1.43456529309673 76.9230769230769 52.9411764705882 5.20530203718505 14.1057934508816 26.5060240963855 100 3.84615384615385 23.6363636363636 40 0 24.7058823529412 40.7068062827225 19.047619047619 99.6016018538402 30 0 83.3333333333333 25 0 3.8961038961039 100 19.2307692307692 7.59493670886076 91.48550645314 90.2951047213091 7.59493670886076 66.673842654355 0.870019105703953 60 62.5257731958763 3.93700787401575 0 0 3.0778582945311 29.1666666666667 3.75 89.8180346636757 78.8461538461538 0 10.7486901815273
"Nairobi" 42 42.5531914893617 45.3571428571429 38.2805509568448 34.7826086956522 84.6421714394013 29.818 95.4735773194346 92.8336340854804 56.7969673379521 90.690240025725 93.4364547889062 4.1432115892538 0 0 4.12966954022988 58.5106382978723 63.6257309941521 65.3703703703704 100 15.4097309632665 91.9597493422663 9.35284887445017 2.24901985891636 18.5122042395196 58.3333333333333 0.0281128246902118 2.38095238095238 17.1140939597315 99.9814373317405 77.8242677824268 97.7540106951872 99.993376270646 89.8477157360406 95.9798994974874 64.6496282703151 45.7142857142857 50 2.20857153367556 29.8330078916301 50 83.3333333333333 0.577285087592452 89.8276921072159 98.4491455364184 15.625 91.5319685458026 11.3697352865999 83.0490976314875 2.80292829801892 99.7088140804077 99.9381982810517 50 42.8571428571429 6.14035087719298 66.6666666666667 22.5729600952948 0.658932008348514 0.732864745987486 0 76.9230769230769 100 17.0718777429961 3.02267002518892 5.42168674698795 0 3.84615384615385 27.2727272727273 0 24.8554913294798 27.0588235294118 75.7417102966841 2.38095238095238 99.0080972954484 20 100 83.3333333333333 25 5.57491289198606 1.2987012987013 100 19.2307692307692 7.59493670886076 96.1196308283403 93.4040514766682 5.06329113924051 75.2815077490233 0.197205676600651 60 38.1443298969072 14.9606299212598 2.5 0 0.232452453843585 66.6666666666667 3.75 91.0773757514808 0 0 17.547040357587
"New.Delhi" 56.125 100 27.8571428571428 97.0681568897391 45.6521739130435 92.2472681799585 29.7303 98.3295533433424 95.718397747981 90.5295060123036 69.8299892423062 95.3432033766478 4.94357442040392 71.8531468531469 0.0646147930430142 0.280839791105121 46.8085106382979 67.0175438596491 70.3703703703704 0 40.8285818791287 98.5905699537077 5.54893117850795 0 8.70120362129315 66.6666666666667 0.214009908303108 14.2857142857143 32.5503355704698 99.0497903076736 81.5899581589958 90.9090909090909 98.0691819696449 92.3857868020305 97.9899497487437 93.1725668501449 72.8571428571429 50 0 18.6128070163797 0 66.6666666666667 7.46284907620962 93.170151819253 95.938435604094 32.5 47.3795167136736 0 88.3253679586584 0 98.3935519243877 95.6876176034351 50 21.4285714285714 1.75438596491228 24.812030075188 86.3609291244789 0.0735107328013348 0.405052650590087 1.49923808356898 76.9230769230769 52.9411764705882 4.0889188206972 14.6095717884131 27.710843373494 100 3.84615384615385 34.5454545454545 40 0 54.1176470588235 40.7068062827225 14.2857142857143 99.7325160270673 30 0 83.3333333333333 25 0 7.79220779220779 100 19.2307692307692 5.06329113924051 92.0763331386906 95.7390378037911 13.9240506329114 75.1140934125697 3.06351977365534 60 69.0721649484536 2.36220472440945 0 0 0.747979373737042 12.5 6.25 92.1994964632978 32.6923076923077 0 10.3094402702511
"New.York.City" 84.125 100 60 96.176021157212 61.3913043478261 95.7275817838563 44.2885 96.2104023579344 99.6037426158981 89.8404339144002 92.947893648086 99.4971042929941 30.8219726275912 100 17.6633290652674 14.9929071246819 57.4468085106383 65.3801169590643 83.7037037037037 100 38.5189660267755 99.4159979655144 2.13624706956997 1.67936975356707 5.33183736657676 100 2.61043411804133 57.1428571428571 74.1610738255034 99.9708451372815 95.397489539749 98.6096256684492 99.7635645564735 88.3248730964467 71.8592964824121 92.45603049047 68.5714285714286 100 6.59431383620649 56.1891704457058 100 100 28.3753622664256 74.7919631322467 74.7226044729908 15.625 74.9477651670706 1.76051738122703 68.0632611759209 5.36488458379682 97.6133452053681 99.9236532733501 100 42.8571428571429 100 31.8295739348371 71.2924359737939 1.38900046550332 50.4411398888653 9.0608849100025 76.9230769230769 100 32.05056975493 52.6448362720403 13.9307228915663 100 15.3846153846154 95.4545454545455 90 20.2312138728324 100 84.6858638743455 19.047619047619 99.9007513122785 80 100 100 100 100 96.1038961038961 100 38.4615384615385 5.06329113924051 99.8961558345314 99.4852956435901 92.4050632911392 94.3872294679958 27.9341191234899 60 53.6082474226804 11.0236220472441 0.25 0 10.536279565727 50 100 99.0010178332467 100 44.4444444444444 21.5256716850446
"Osaka" 99.375 100 37.1428571428571 98.3702702913217 65.2173913043478 97.903401318029 36.3955 95.8426819709865 99.8786978841738 92.7299622911703 95.8304455754232 99.5047574539762 20.2198329909559 75.5244755244755 0.303173445595227 11.2392197309417 76.5957446808511 87.719298245614 77.7777777777778 100 43.5221249452186 98.3101499091538 0.521342457278346 1.31512733350441 3.0928909132556 83.3333333333333 9.70788504086956 52.3809523809524 71.1409395973154 99.404750729275 77.2384937238494 99.2513368983957 99.9994653422523 83.756345177665 70.8542713567839 96.6922177803575 91.047619047619 100 12.5940112092231 9.23894640969271 50 100 12.1877730160912 41.8831836535992 72.1007807765724 46.875 64.5018776725572 6.9414766227234 84.43968092411 3.98371724695916 98.2949345560351 99.9788221510922 100 71.4285714285714 5.26315789473684 9.27318295739348 27.933293627159 0.18010682018911 5.88786157711962 7.38698311990957 53.8461538461538 82.3529411764706 3.66237401449092 2.01511335012594 3.6144578313253 66.6666666666667 0 43.6363636363636 50 36.4161849710983 40 46.3350785340314 7.14285714285714 99.7842181426869 70 100 100 25 9.40766550522648 29.8701298701299 100 26.9230769230769 8.86075949367089 99.9470512832201 99.4293148640594 8.86075949367089 92.5300788667322 6.530697262789 20 31.1316230927835 12.5984251968504 0 0 100 100 6.25 99.041083879418 0 33.3333333333333 26.3847421284322
"Paris" 92.5 100 59.2857142857143 99.2803552141279 13.0434782608696 97.4414670583284 28.064 98.2261754456578 99.6362662492331 94.7777071204535 94.0443280060878 99.6172407610014 5.58386468532401 76.9230769230769 41.7211282051282 16.596719160105 67.0212765957447 79.6491228070175 66.6666666666667 100 30.4329194048007 99.5664909856647 2.76050855530196 0.180980877066858 3.06451663685152 66.6666666666667 9.97645103774895 73.8095238095238 94.6308724832215 99.7679046904058 83.2635983263598 99.4652406417112 99.8808457197139 77.1573604060914 70.3517587939699 96.2680857471089 88.7619047619048 100 0.948583503170132 8.06052858188153 50 100 9.73643826963082 85.2863828331643 83.2539419989525 43.75 64.5843992629144 9.54233668334811 99.5878544778598 12.1112920217463 98.4514605297801 99.9608228683634 100 71.4285714285714 15.7894736842105 11.5288220551378 72.2453841572364 1.21630552782295 91.3076923076923 42.2575090762233 69.2307692307692 100 5.44179505476824 7.55667506297229 15.6626506024096 0 0 91.8181818181818 90 38.150289017341 61.1764705882353 90.1396160558464 30.952380952381 99.9693530346863 50 100 100 100 53.8327526132404 58.4415584415584 100 38.4615384615385 18.9873417721519 99.7942947774286 99.6401524281724 26.5822784810127 96.2595416968004 13.0260963503104 60 53.6082474226804 12.5984251968504 6.66666666666667 0 8.77144538956879 33.3333333333333 23.75 99.0854370949665 21.1538461538462 16.6666666666667 62.9361
"Quito" 30.625 0 70.3571428571429 89.765265764941 47.8260869565217 95.220779603311 36.834 94.5804311324084 98.0561241586958 93.3870130407361 96.3277653778691 96.766793762823 18.2562761785343 74.1258741258741 5.27115147021717 3.83140712693681 57.9787234042553 63.1578947368421 82.962962962963 0 25.3507034618085 99.6641465700833 45.2026266740504 0 2.064952963742 75 1.81740065904961 38.0952380952381 0.671140939597315 98.9915850347797 77.8242677824268 97.4331550802139 99.7294468620377 84.7715736040609 90.4522613065327 93.4744565070588 89.3333333333333 50 2.15015667996176 73.4252005681982 100 100 24.0108290131053 81.2272276946287 81.2617750498388 43.75 71.8334146309319 12.6689416943927 89.1978011219902 31.2384302314428 99.6634478642029 99.9031810176426 50 42.8571428571429 0.87719298245614 90.2255639097744 0 0.696583699987484 49.7050816273598 24.8782727475447 76.9230769230769 100 22.1230507517665 4.28211586901763 2.40963855421687 0 0 21.8181818181818 80 4.04624277456647 27.0588235294118 84.3368237347295 2.38095238095238 99.7890927105199 70 100 66.6666666666667 100 30.6620209059233 2.5974025974026 100 88.4615384615385 5.06329113924051 96.7109655772454 97.6414736509501 5.06329113924051 91.6275226043471 10.8426741444935 60 63.9175257731959 22.8346456692913 0 100 5.06876400614018 33.3333333333333 13.75 97.106573566749 40.3846153846154 5.55555555555556 39.1458656381377
"Rio.De.Janeiro" 41.75 85.1063829787234 82.5 79.6081234325044 17.3913043478261 90.3677934528907 45.4286 67.8677574110957 98.160638290661 73.8161995677875 86.4419066763682 98.4477341926993 1.76880185684177 73.4265734265734 1.26061680758364 5.98802083333333 61.7021276595745 68.5380116959064 100 100 18.6561501396014 98.0287428217103 5.63878954889961 9.66082805901077 3.34371985653504 58.3333333333333 0.761649001366627 42.8571428571428 14.4295302013423 98.5326310096757 85.3556485355649 91.6577540106952 99.6642331379516 91.3705583756345 29.6482412060301 90.144244933059 77.1428571428572 100 6.65862815001403 13.0742140206995 100 100 0.0829980442497421 93.3508225020065 92.2182344263719 26.953125 69.264151082883 1.22963027045053 64.4015467562055 37.5249605846915 10.6147042720734 90.0158906773097 100 71.4285714285714 17.5438596491228 43.3583959899749 32.9958308516974 0.498259620632717 2.43271980243216 9.63050595423349 76.9230769230769 88.2352941176471 29.4456380539008 4.18765743073048 6.32530120481928 0 0 20.9090909090909 80 39.8843930635838 50.5882352941176 61.9109947643979 4.76190476190476 99.6434450304695 50 100 100 100 40.0696864111498 3.8961038961039 100 57.6923076923077 29.1139240506329 95.2517985998371 97.939689717025 18.9873417721519 84.5286866258001 6.97559277422718 100 53.6082474226804 9.44881889763779 0 0 3.50426715929086 100 1.25 95.3354758474454 0 5.55555555555556 15.8469479128349
"Rome" 91.125 100 86.4285714285714 96.2047141378372 4.34782608695653 97.3659261269507 42.973 98.9117990356994 99.0165873220599 95.5512405138662 90.5636870378872 99.4313064911176 8.81199477096284 73.4265734265734 0 5.76010952306975 76.063829787234 70.1754385964912 87.4074074074074 100 6.94786458234092 98.9784550048809 2.33168260616732 4.07148328381593 4.02159882096052 75 5.57821277589317 95.2380952380952 61.4093959731544 99.7426039293692 92.4686192468619 99.4652406417112 99.8464102731579 87.3096446700508 98.4924623115578 97.180637312932 44.952380952381 100 20.9427394811633 36.0670411095101 100 100 14.8757108298203 81.3789345903235 84.6703778962496 59.375 6.1831325190852 8.51987092418528 94.2536269150334 42.0225922930555 99.9370905126495 99.9384567774962 100 42.8571428571429 5.26315789473684 8.52130325814536 56.223942823109 0.0246741499285401 5.39922230432578 11.4373698867192 76.9230769230769 70.5882352941177 54.2712362058143 22.9578985246492 29.6901893287435 0 0 44.5454545454545 80 37.5722543352601 38.8235294117647 63.3071553228621 14.2857142857143 99.9433929620851 30 100 91.6666666666667 100 21.0801393728223 25.974025974026 100 30.7692307692308 11.3924050632911 99.5052763323076 99.5771473320706 16.4556962025316 94.9735764043228 20.0228395664605 60 67.3711340206186 11.0236220472441 0 0 8.03089177340289 33.3333333333333 23.75 98.5728959462732 26.9230769230769 5.55555555555556 19.0596311223633
"San.Francisco" 84.125 100 60 88.2878201660454 63.0434782608696 96.4195829257638 42.49065 96.3262809231989 99.5339702173777 94.4758346681467 95.0178700285052 99.4277575312684 4.55673238534802 82.8671328671329 7.54062983459943 82.191435392562 56.9148936170213 81.5204678362573 81.4814814814815 100 16.2764440329693 99.3525727678166 7.74031164679455 100 25.0563537627294 66.6666666666667 17.4772441750329 57.1428571428571 48.6577181208054 99.844757644345 82.8451882845188 98.8235294117647 99.9270062725511 78.6802030456853 66.3316582914573 95.3388025085389 64.3809523809524 100 100 62.3942744530444 100 100 98.5950457525783 84.3773105198119 82.3884010928254 100 59.4690045706254 7.44344629098153 84.1296439200641 12.4983952514823 97.9394547161492 99.9279775177627 100 46.031746031746 32.4561403508772 31.8295739348371 86.3609291244789 1.66430184908016 9.69237051549111 34.053097874053 76.9230769230769 100 21.4193013305829 5.2896725440806 10.2409638554217 100 15.3846153846154 67.2727272727273 100 21.3872832369942 74.1176470588235 84.6858638743455 19.047619047619 99.8928842589816 70 100 91.6666666666667 100 33.1010452961672 18.1818181818182 100 26.9230769230769 5.06329113924051 100 99.8649670554882 58.2278481012658 95.8235172883473 41.7398078644831 60 58.7628865979381 5.51181102362205 3.5 0 17.5859884156286 33.3333333333333 96.25 99.2502052312364 9.61538461538462 11.1111111111111 100
"Santiago" 78.875 85.1063829787234 59.6428571428572 94.5802440693684 17.3913043478261 94.8184002471416 43.3238 88.0446070604154 96.7846349345928 79.4578482260795 94.6657465541494 96.6795035265812 2.62252221006856 69.9300699300699 4.42525972185269 10.0177442996743 61.7021276595745 78.0116959064327 91.8518518518518 100 37.7168884261039 99.5960578400065 3.92483582100202 0 5.15945887227972 75 1.37785318387602 21.4285714285714 9.39597315436242 99.9997407857485 95.397489539749 86.2032085561497 99.9989233255278 53.2994923857868 92.462311557789 99.9792082789924 74.0380952380952 100 23.5376047396829 23.5972635765648 100 83.3333333333333 4.94868364997994 80.5873162104343 86.5288357458983 0 72.2304444151685 2.66353308295724 76.2665369250269 35.568695252823 99.6562655735138 99.9998862778119 100 42.8571428571429 10.5263157894737 60.9022556390977 70.2799285288862 100 2.75076399750349 9.6607843445954 76.9230769230769 100 4.33046791558446 6.04534005037783 11.4457831325301 66.6666666666667 0 38.1818181818182 40 61.849710982659 45.8823529411765 63.3944153577661 11.9047619047619 99.7282921331289 80 100 100 25 12.7177700348432 41.5584415584416 100 34.6153846153846 35.4430379746835 98.5439507242518 98.4790195818318 5.06329113924051 88.4551816111765 6.91839670129117 60 22.680412371134 26.7716535433071 0 0 0.962639556434454 41.6666666666667 6.25 96.8581052296986 9.61538461538462 0 26.897541500792
"Sao.Paulo" 41.75 85.1063829787234 82.5 84.6744298168127 19.5652173913044 92.0598772441823 49.112 74.9761381005585 97.0437322700779 71.6897495438469 88.6522210097578 98.2124349040319 6.8324307019182 80.4195804195804 1.70975394617285 2.2661629434954 55.8510638297872 65.0292397660819 55.5555555555556 100 27.7644832954674 98.3162234163263 2.84772858303588 0 0 75 0.40961335662775 42.8571428571428 28.8590604026846 98.6491821056673 85.3556485355649 91.8716577540107 99.9317094225476 88.8324873096447 40.7035175879397 88.1492692247216 71.2380952380952 100 1.0577613434204 12.6595799210056 0 0 0.476133292631567 83.5020956598223 94.4206536880906 43.75 86.3616380022051 0.8760328177282 30.8266315619103 24.4369036075042 10.6147042720734 99.94317863627 100 71.4285714285714 7.89473684210526 43.3583959899749 32.9958308516974 0.658373611948575 3.85847451721363 9.37616585543494 76.9230769230769 88.2352941176471 0.185707868121724 1.51133501259446 3.6144578313253 66.6666666666667 0 45.4545454545455 90 39.8843930635838 84.7058823529412 61.9109947643979 11.9047619047619 72.9603501375953 40 100 100 100 30.3135888501742 38.961038961039 100 19.2307692307692 6.32911392405063 96.0860026634786 96.951237900995 30.379746835443 83.5827503484878 5.81663544192161 60 43.2989690721649 5.51181102362205 2.08333333333333 0 9.22653169046221 100 7.5 95.2838794352646 0 5.55555555555556 19.8396518025171
"Seoul" 79.75 100 0 98.5586511907867 56.5217391304348 95.9344803388392 27.2747 95.5448286804331 98.4646715175934 91.4818659453758 85.8268726125234 98.5240695806469 13.9156417575968 73.0769230769231 0.763877101484111 31.6405041322314 73.4042553191489 78.1052631578947 81.4814814814815 100 61.0456225535195 98.762553703844 1.36221123960303 0 0 75 2.6135917842762 47.6190476190476 51.3422818791946 100 89.5397489539749 96.1497326203209 99.9999049237296 87.3096446700508 79.8994974874372 95.257397510718 83.8095238095238 0 0.150121695200794 21.3391499458892 0 50 21.8806051364487 94.9999368158076 78.5712745483165 28.125 68.728028097359 1.55124782855438 86.3908535796544 12.2650762317393 99.6632334075587 99.9222398592691 0 38.0952380952381 5.26315789473684 17.2932330827068 92.9720071471114 1.47476502941813 27.2190627529858 10.2444395994517 84.6153846153846 76.4705882352941 5.28589964389805 1.7632241813602 4.21686746987952 66.6666666666667 0 48.1818181818182 50 34.6820809248555 41.1764705882353 38.4380453752181 2.38095238095238 99.5407366087132 100 100 100 100 36.9337979094077 3.8961038961039 100 19.2307692307692 34.1772151898734 98.9687845227269 99.0309429382698 65.8227848101266 93.2832970227989 9.47491381544595 40 2.06185567010309 21.259842519685 11.8333333333333 30 28.4771679354873 66.6666666666667 15.25 98.6401643589856 50 11.1111111111111 10.1079346038791
"Shanghai" 69.25 100 75.3571428571429 99.5495347198064 49.5652173913044 92.9378981831628 32.449 91.9785341342862 98.1422732099807 91.0165397414708 79.7995873127025 97.2284012121946 11.5865859189499 70.6293706293706 17.442904836289 0 56.9148936170213 95.7894736842105 68.1481481481482 100 19.9631316295723 98.4394293854475 1.71017069070783 0 0 58.3333333333333 0.0232621185738291 42.8571428571428 69.4630872483222 99.9637695546073 95.397489539749 96.1497326203209 99.8270703485738 0 90.4522613065327 95.8358383000737 70.4761904761905 50 1.24326803925478 43.8684524733881 35 16.6666666666667 15.3201794472063 86.6237015103557 48.2301045840211 15.625 85.1355880998889 0.691436807096209 85.8946988505595 3.91767089768769 95.0429134762185 99.8903192850121 50 42.8571428571429 12.280701754386 35.0877192982456 40.6194163192376 0.872557779672365 66.2730864651291 0.945015456542722 76.9230769230769 88.2352941176471 1.58303473503799 5.33165407220823 8.93574297188755 66.6666666666667 0 40 50 3.46820809248555 9.41176470588235 57.0680628272252 2.38095238095238 99.9336521158716 60 100 0 75 34.6689895470383 11.6883116883117 0 15.3846153846154 29.1139240506329 97.1516525153429 98.7008916944153 1.26582278481013 83.2593900802644 2.11477026289476 60 20.3894618556701 7.08661417322835 0 0 11.3551994676263 100 15.25 97.87917896796 32.6923076923077 16.6666666666667 5.42153760452081
"Singapore" 95.125 100 76.7857142857143 100 69.5652173913043 90.7303956160113 41.9206 91.6111427140365 98.9737366616911 81.6976553946772 70.7022860342746 98.3867370813479 4.73014433209722 75.1748251748252 0 0 88.2978723404255 94.6198830409357 68.1481481481482 100 26.1947007134934 98.6108910258078 1.10717343909204 0.442879188665981 0.937399204669023 66.6666666666667 0.119624159785155 42.8571428571428 100 96.9082794605298 0 100 99.7235587921108 69.5431472081218 98.4924623115578 94.1371776927041 90.0952380952381 50 0.491913467130916 13.8790732124357 50 100 71.5573186567359 74.5414075417908 96.2435845079911 40.625 89.1041247612319 1.44531954112529 83.5352791191906 7.43959711114597 98.1210125043142 99.8822310333943 50 42.8571428571429 1.75438596491228 26.8170426065163 100 0.74723674744117 0.395301558617574 3.95318958708701 76.9230769230769 88.2352941176471 0.865845688193493 1.25944584382872 3.01204819277108 100 11.5384615384615 58.1818181818182 0 88.4393063583815 35.2941176470588 66.4921465968586 2.38095238095238 99.7878858636415 70 100 83.3333333333333 100 12.1951219512195 14.2857142857143 0 42.3076923076923 25.3164556962025 98.3364368467672 98.3413323069573 11.3924050632911 92.236670933882 8.12673399299172 0 43.2989690721649 3.93700787401575 7.5 3 3.17112449037551 50 6.25 98.2643448053066 1.92307692307692 5.55555555555556 13.3278955839169
"Sydney" 94.375 72.3404255319149 65.3571428571429 99.3138341683259 56.5217391304348 98.2722125809665 28.941 96.9622727382558 99.8262212961629 93.8289680729235 95.9519752593453 99.6990403860319 0.632019848998213 85.3146853146853 0 0.464825745936767 29.7872340425532 23.859649122807 98.5185185185185 100 0 99.5638376665191 0.451604240764469 2.72018224409378 0 75 11.0246873087169 76.1904761904762 58.7248322147651 99.4144650938828 66.5271966527197 99.3582887700535 99.9634722552393 69.5431472081218 60.3015075376884 97.3660440745257 82.6666666666667 100 6.50278511654677 17.8529101496087 100 83.3333333333333 0.348974233982216 100 94.884232076981 18.75 25.4915373211477 17.7914353528729 92.2211024976545 23.0346476652036 98.4554095981517 99.9650745629925 100 42.8571428571429 7.01754385964912 0 85.5270994639666 0.219103686080378 0.567574709123217 3.91998224678578 76.9230769230769 100 8.43142173876299 8.31234256926952 15.6626506024096 100 88.4615384615385 59.0909090909091 70 36.4161849710983 48.2352941176471 82.3298429319372 100 99.9395823600846 60 100 83.3333333333333 50 22.4738675958188 29.8701298701299 100 80.7692307692308 0 99.9966275832906 100 48.1012658227848 96.0256425394766 11.2824503811574 60 40.0423999123711 54.3307086614173 0 0 6.10256515205612 41.6666666666667 5 99.3996542824766 30.7692307692308 0 21.4987130769003
