"road.death" "food.safety" "suicides" "homicides" "c.tax.rate" "rental.housing" "gini" "cellular.cost" "food.cost" "transit.pass" "apt.buy.cost" "toothpaste.cost" "km.transit" "hrs.transit" "bike.rental" "km.bike.path" "commute.time.transit" "commute.time.foot" "commute.time.airport" "transit.app" "pop.density" "taxi.rate" "health.clinics" "sex.health.clinic" "homeless.shelter" "smoking.scale" "mental.health.facilities" "doctor.density" "city.connections.flight" "getaway.bus.cost" "getaway.bus.time" "getaway.bus.freq" "getaway.plane.cost" "getaway.plane.time" "getaway.plane.freq" "hostel.stay" "unemployment.youth" "employment.programs" "youth.employment.centers" "new.jobs.2013" "water.scale" "smart.cities.scale" "qty.recycled.materials" "qty.annual.waste" "carbon.emissions" "num.recycled.materials" "registered.vehicles" "post.secondary.institutions" "tuition.cost" "undergrad.enrollment" "student.housing" "student.debt" "employment.initiatives.scale" "age.register.business" "num.incubators" "early.entrepreneurship" "ease.doing.business" "green.public.space" "sports.facilities" "public.libraries" "business.banking" "personal.banking" "chartered.banks" "online.banking" "mobile.banking" "financial.literacy" "voting.languages" "diversity.food" "openness.lgbtq" "openness.immigrants" "diversity.religion" "gender.gap.index" "cellular.comp" "cellular.package.cost" "free.wifi" "mobile.infrastructure" "municipal.open.data" "gamers.developers.scale" "num.nightclubs" "music.festivals" "graffiti.street.art" "number.pro.sports.teams" "num.pro.sports.facilities" "cost.shorts" "cost.gym" "film.festivals" "cost.movie" "cinema.seats" "voting.age" "councillor.age" "volunteer.opportunities" "youth.advisory.board" "highschool.volunteer" "num.restaurants" "last.call.index" "num.food.festival" "fast.food" "young.designer" "fashion.incubators" "design.schools"
"Miami" 73.945875 87.9 52.74 85.6562464403162 61.0086956521739 85.656606619865 50.2 78.761713896938 87.5087332179171 83.0241157841369 85.318859723583 87.2325913730731 1.05143665128191 69.965034965035 4.72539801757306 0.447625264442636 54.1436170212766 76.8245614035088 NA NA 0.400325942099323 86.3483204800902 1.43567066184269 12.131339031339 9.24514209169252 57.9333333333333 7.65438719559323 49.6571428571429 40.0107382550336 86.1604387285037 86.4 0 86.0734153497497 45.1736040609137 83.7949748743718 82.6651362374841 61.0194285714286 42.6 2.4154548624084 38.1514282053019 85.1 85.1 1.13089666302115 65.3185920773218 76.8159548275634 18.615625 14.2609684588432 5.64273664642269 66.3167249583852 29.6089488082313 82.3817062005485 84.2139031988994 42.05 38.7126984126984 4.42631578947368 26.768671679198 458 0.065130779900739 9.21313793469488 13.7716683967082 62.9230769230769 81.8 21.2561554147598 9.79860061572908 11.3953313253012 81.8 6.23846153846154 37.6009090909091 72.99 17.3450867052023 55.3388235294118 68.6802356020942 9.61904761904762 80.6551357776708 64.64 80.8 74.0666666666667 60.6 3.65487804878049 4.03636363636364 0 5.86153846153846 0.964556962025316 76.0393799455676 76.1087918083143 27.2506329113924 72.0933818022659 2.87254742181964 45.3 29.046626054358 3.56692913385827 0 0 9.14534836146063 24.9666666666667 0.93625 74.1268681794333 21.9692307692308 0 9.00010923577021
"Montreal" 82.296375 87.9 59.9603571428571 87.6512633880581 49.6648913043478 86.389950653389 35.9 84.2814430836318 87.4858658416934 84.5156431125865 85.7636925510897 87.6200490059562 1.53885761545234 65.4020979020979 15.7937678480841 8.57810145631068 35.6329787234042 62.5789473684211 NA NA 6.79526958034394 86.4071801756118 6.55239693780822 3.21851851851852 10.5615834133314 65.175 0.172708422757994 41.3809523809524 37.1114093959732 86.2926434402443 74.289539748954 85.3835294117647 86.2898377744487 68.8568527918782 64.2572864321608 84.2984238703013 71.8925714285714 85.2 19.3957038508597 14.9175653143854 0 85.1 3.03331333605105 72.4899699616535 71.6104317245803 47.86875 66.0769895619604 7.08928064402139 80.5533814493432 11.6604418822795 82.9319632774249 84.2683713863021 84.1 36.0428571428571 7.37719298245614 25.7147869674185 851 0.531241286335987 0.156894739319391 7.85760489130115 25.1692307692308 52.9294117647059 1.69808256333679 1.44231738035264 3.44939759036144 0 43.6692307692308 78.8881818181818 72.99 28.5959537572254 66.7882352941177 68.7156195462478 9.61904761904762 80.6791131736735 48.48 80.8 67.3333333333333 80.8 8.39268292682927 29.2636363636364 77.4 14.6538461538462 8.68101265822785 76.0159971286666 76.1200272111011 14.4113924050633 72.7481530566691 4.59958725793814 45.3 21.0154639175258 3.56692913385827 0.817916666666667 0 4.14613178535177 29.6479166666667 22.47 74.1736286217872 1.37307692307692 7.93333333333333 5.87523408695106
"Moscow" 57.904125 37.4042553191489 29.5092857142857 84.6998132299054 19.0652173913044 65.961375109958 52 84.9663953066704 83.6048065551265 57.7944245962001 86.7647180562214 81.5462889758633 7.60144598884828 65.7062937062937 2.56370843102461 1.49378584229391 55.0691489361702 72.8561403508772 NA NA 13.6407911829748 86.6779043194426 4.47405142771588 0 0 57.9333333333333 2.52544434466745 86.9 71.6134228187919 82.5511813972663 62.9020920502092 85.5683422459893 85.764257033509 68.8568527918782 73.3748743718593 62.4449081407841 64.752 42.6 2.59700931433014 10.2830636203253 85.1 85.1 6.7596470936839 66.9643979132197 70.5009281668874 5.31875 40.4711050732487 0.18427492581097 46.6216264974314 5.24066566129008 84.0455636071418 84.2919184370229 42.05 36.0428571428571 1.47543859649123 12.2250626566416 1390 0.758333346039466 132.742197353658 30.9542280565921 62.9230769230769 81.8 47.9110196586831 81.8 81.8 0 0 30.2281818181818 24.33 17.8138728323699 27.6694117647059 49.7144415357766 1.92380952380952 80.6530833106962 16.16 40.4 53.8666666666667 60.6 14.0780487804878 25.2272727272727 77.4 46.8923076923077 76.2 69.9015703459736 67.2313447859699 30.7443037974684 50.4766484343579 3.52149984701533 45.3 25.023969072165 26.1574803149606 2.83125 0 2.31539406605695 6.24166666666667 1.8725 69.3356157392518 1.37307692307692 7.93333333333333 7.81264336831022
"Mumbai" 49.333875 87.9 24.4864285714286 86.6103502428474 40.5707826086957 68.7834790726148 33.9 84.8075699886756 82.3519610038635 58.4253025245054 0 79.9999576333722 2.59261531894459 74.2237762237762 0 0.709342923540194 60.1595744680851 59.9333333333333 NA NA 87 85.5148601302656 3.10420100652352 0.495156695156695 1.04340560015697 57.9333333333333 0.253309912598783 12.4142857142857 22.9046979865772 82.8567429528383 45.5497907949791 84.4594652406417 86.3857647182577 61.4010152284264 2.17085427135678 60.8774655316893 78.2217142857143 85.2 0.853109091302422 12.6867999441962 0 56.7333333333333 8.56896633429959 78.0620902389067 78.139441079809 27.6575 68.9253477093235 4.76318937303289 72.0842896621848 20.8402381828411 82.8814050213568 79.0583491939864 84.1 18.0214285714286 1.47543859649123 20.8669172932331 1425 0.0570476324466687 0.0562593646726392 1.19499288914958 62.9230769230769 43.3058823529412 4.25793706641737 11.5385390428212 21.6819277108434 81.8 3.11923076923077 19.1690909090909 32.44 0 20.0364705882353 33.0132198952879 15.3904761904762 80.4780942979029 24.24 0 67.3333333333333 20.2 0 3.02727272727273 77.4 14.6538461538462 5.7873417721519 69.7119559172927 68.8048697976376 5.76455696202532 50.6054465746555 0.6603445012293 45.3 47.2069587628866 2.97244094488189 0 0 2.3053158626038 21.8458333333333 2.80875 67.2737079630931 56.2961538461538 0 7.67456478961047
"Nairobi" 36.918 37.4042553191489 39.8689285714286 33.6486042910666 30.504347826087 74.2311843523549 34 83.7303273091441 81.4150970929663 49.810940355384 79.5353405025609 81.9437708498708 3.6045940826508 0 0 3.5928125 50.9042553191489 55.3543859649123 NA NA 13.4064659380419 80.0049819277717 8.1276256718972 1.48547008547009 16.0871054841425 50.6916666666667 0.0244300446557941 2.06904761904762 14.7865771812081 86.3839618546238 67.2401673640167 84.4594652406417 86.3942770978382 77.6284263959391 82.9266331658291 55.8572788255522 38.9485714285714 42.6 1.88170294669158 25.4177227236688 42.55 70.9166666666667 0.491269609541177 76.4433659832407 83.780222851492 13.296875 77.893705232478 9.58468684660374 70.010389303344 2.36286855522995 84.0545302697837 84.2479011509266 42.05 36.0428571428571 5.1640350877193 56.0666666666667 1390 0.548890362954312 0.732864745987486 0 62.9230769230769 81.8 13.9647959937708 2.47254408060453 4.43493975903615 0 3.11923076923077 22.1181818181818 0 20.1578034682081 21.9447058823529 61.4265270506108 1.92380952380952 79.9985426147223 16.16 80.8 67.3333333333333 20.2 4.33170731707317 1.00909090909091 77.4 14.6538461538462 5.7873417721519 73.2431586911953 71.1738872252212 3.84303797468354 57.1386643815087 0.149679108539894 45.3 28.7989690721649 11.2952755905512 1.8875 0 0.174106887928845 49.9333333333333 2.80875 68.2169544378591 0 0 12.5285868153171
"New.Delhi" 49.333875 87.9 24.4864285714286 85.3229099060806 40.0369565217391 80.9008541938236 33.9 86.2350182821112 83.9450348249793 79.3943767727903 61.2409005655025 83.6159893613201 4.30090974575141 62.5122377622378 0.0562148699474224 0.244330618261456 40.7234042553192 58.3052631578947 NA NA 35.520866234842 85.7737958597257 4.82202119412341 0 7.56134594690375 57.9333333333333 0.1859746103154 12.4142857142857 28.1234899328859 85.57901882583 70.4937238493724 78.5454545454545 84.7317732217732 79.8213197969543 84.6633165829146 80.5010977585252 62.0742857142857 42.6 0 15.8581115779555 0 56.7333333333333 6.35088456385439 79.2877991981843 81.643608699084 27.6575 40.3199687233362 0 74.458285189149 0 82.9457642722588 80.6646616396958 42.05 18.0214285714286 1.47543859649123 20.8669172932331 319 0.0612344404235119 0.405052650590087 1.24886532361296 62.9230769230769 43.3058823529412 3.34473559533031 11.9506297229219 22.6674698795181 81.8 3.11923076923077 28.0163636363636 32.44 0 43.8894117647059 33.0132198952879 11.5428571428571 80.5838729498704 24.24 0 67.3333333333333 20.2 0 6.05454545454545 77.4 14.6538461538462 3.85822784810127 70.1621658516822 72.9531468064888 10.5683544303797 57.0115969001404 2.3252115082044 45.3 52.1494845360825 1.78346456692913 0 0 0.560236550929044 9.3625 4.68125 69.05742285101 23.3423076923077 0 7.36094035295931
"New.York.City" 73.945875 87.9 52.74 84.5387225971894 53.8401739130435 83.9530892244419 50.5 84.3765228679084 87.3524822741426 78.790060542929 81.5153027293714 87.2589604649558 26.8151161860043 87 15.3670962867826 13.0438291984733 49.9787234042553 56.880701754386 NA NA 33.5115004432947 86.4919182299976 1.85639870345631 2.97094017094017 4.6333666715552 86.9 2.26846724857792 49.6571428571429 64.0751677852349 86.3748101986112 82.4234309623431 85.1987165775401 86.1957197767931 76.3126903553299 62.086432160804 79.8820103437661 58.4228571428571 85.2 5.61835538844793 47.8731732197414 85.1 85.1 24.1474332887282 63.6479606255419 63.5889364065152 13.296875 63.7805481571771 1.48411615237438 57.3773291713013 4.52259770414072 82.2880500081253 84.2356397094342 84.1 36.0428571428571 84.1 26.768671679198 572 1.15703738776426 50.4411398888653 7.54771713003208 62.9230769230769 81.8 26.2173660595327 43.063476070529 11.3953313253012 81.8 12.4769230769231 77.4136363636364 72.99 16.4075144508671 81.1 68.6802356020942 15.3904761904762 80.7198070603211 64.64 80.8 80.8 80.8 77.7 74.6727272727273 77.4 29.3076923076923 3.85822784810127 76.120870745913 75.8077952804157 70.1354430379747 71.6399071662088 21.2019964147288 45.3 40.4742268041237 8.32283464566929 0.18875 0 7.89167339472953 37.45 74.9 74.1517623571018 71.4 31.7333333333333 15.3693295831218
"Osaka" 87.350625 87.9 32.6485714285714 86.4674675860718 57.195652173913 85.8612829559114 41.5 84.0540320885551 87.5936180444205 81.3241769293563 84.0433007696461 87.2656722871371 17.5912547021316 65.7062937062937 0.263760897667848 9.77812116591928 66.6382978723404 76.3157894736842 NA NA 37.8642487023402 85.5298304209638 0.453046595374883 0.742735042735043 2.68772220361912 72.4166666666667 8.43615210051565 45.5190476190476 61.4657718120805 85.8857046300936 66.7340585774058 85.7531550802139 86.3995380557059 72.3654822335025 61.2180904522613 83.5420761622289 77.5725714285714 85.2 10.7300975502581 7.87158234105819 42.55 85.1 10.3717948366936 35.6425892892129 61.3577644408631 39.890625 54.8910978993462 5.85166479295583 71.1826510190248 3.35827363918657 82.8626298307376 84.2821470733707 84.1 60.0714285714286 4.42631578947368 7.79874686716792 1300 0.150028981217528 5.88786157711962 6.15335693888467 44.0461538461538 67.3647058823529 2.99582194385357 1.64836272040302 2.9566265060241 54.5333333333333 0 35.3890909090909 40.55 29.5335260115607 32.44 37.5777486910995 5.77142857142857 80.6256482592911 56.56 80.8 80.8 20.2 7.30975609756098 23.2090909090909 77.4 20.5153846153846 6.75189873417722 76.1596530778137 75.7651379264133 6.7253164556962 70.2303298598497 4.95679922245685 15.1 23.5043754350515 9.51181102362205 0 0 74.9 74.9 4.68125 74.1817718256841 0 23.8 18.8387058797006
"Paris" 81.3075 87.9 52.1121428571429 87.2674322332184 11.4391304347826 85.456166610154 32 86.1443558658419 87.3810055005774 83.1200491446378 82.476875661339 87.3643201473982 4.85796227623189 66.9230769230769 36.2973815384615 14.4391456692913 58.3085106382979 69.2947368421053 NA NA 26.4766398821766 86.6228471575283 2.3988819345574 0.247578347578348 2.66306495742397 57.9333333333333 8.66953595180384 64.1404761904762 81.7610738255033 86.1994696525106 71.9397489539749 85.9379679144385 86.2970507018329 66.6639593908629 60.7839195979899 83.1756260855021 75.6251428571429 85.2 0.808193144700952 6.86757035176306 42.55 85.1 8.28570896745583 72.5787117910228 70.8491046411086 37.23125 54.9613237727402 8.04418982406245 83.9525613248358 10.2098191743321 82.9945812266046 84.2669736780303 84.1 60.0714285714286 13.2789473684211 9.69573934837093 556 1.01318250467651 91.3076923076923 35.200505060494 56.6307692307692 81.8 4.45138835480042 6.18136020151134 12.8120481927711 0 0 74.4645454545455 72.99 30.9398843930636 49.6141176470588 73.1032286212915 25.0095238095238 80.7752372520266 40.4 80.8 80.8 80.8 41.8280487804878 45.4090909090909 77.4 29.3076923076923 14.4683544303797 76.0432526204006 75.9257961502674 20.1759493670886 73.0609921478715 9.88680712988556 45.3 40.4742268041237 9.51181102362205 5.03333333333333 0 6.56981259678702 24.9666666666667 17.78875 74.2149923841299 15.1038461538462 11.9 44.9363754
"Quito" 26.919375 0 61.8439285714286 78.9036686073832 41.9434782608696 83.5086237121037 42 82.9470381031222 85.9952208871762 81.9004104367255 84.4794502363912 84.8644781299958 15.8829602753248 64.4895104895105 4.58590177908894 3.33332420043503 50.4414893617021 54.9473684210526 NA NA 22.0551120117734 86.7078075159724 39.2810825797498 0 1.7944441254918 65.175 1.57932117271411 33.1047619047619 0.579865771812081 85.5287294700496 67.2401673640167 84.1822459893048 86.1662420888006 73.2426395939086 78.1507537688442 80.7619304220988 76.112 42.6 1.83193349132742 62.5582708841049 85.1 85.1 20.4332154901526 69.124370768129 69.1537705674128 37.23125 61.130235850923 10.6799178483731 75.1937463458378 26.3339966851063 84.016286549523 84.2183815978727 42.05 36.0428571428571 0.737719298245614 75.8796992481203 1769 0.580254222089574 49.7050816273598 20.7236011987048 62.9230769230769 81.8 18.096655514945 3.50277078085642 1.9710843373494 0 0 17.6945454545455 64.88 3.28150289017341 21.9447058823529 68.3971640488656 1.92380952380952 80.6295869101001 56.56 80.8 53.8666666666667 80.8 23.8243902439024 2.01818181818182 77.4 67.4076923076923 3.85822784810127 73.693755769861 74.402802922024 3.84303797468354 69.5452896566994 8.22958967567054 45.3 48.2577319587629 17.240157480315 0 75.5 3.796504240599 24.9666666666667 10.29875 72.732823601495 28.8346153846154 3.96666666666667 27.9501480656303
"Rio.De.Janeiro" 36.69825 74.8085106382979 72.5175 69.9755404971714 15.2521739130435 79.2525548581852 51.8 59.5200232495309 86.0868797809097 64.7368070209496 75.8095521551749 86.3386628869973 1.53885761545234 63.8811188811189 1.09673662259777 5.209578125 53.6808510638298 59.6280701754386 NA NA 16.2308506214532 85.285006254888 4.90010811799376 13.1216524216524 2.90569255532895 50.6916666666667 0.661872982187599 37.2428571428571 12.4671140939597 85.1321931923598 73.747280334728 79.1922994652407 86.1098974311902 78.9441624365482 25.61608040201 77.884627622163 65.7257142857143 85.2 5.67315118381195 11.139230345636 85.1 85.1 0.0706313356565305 79.4415499492075 78.4777174968424 22.937109375 58.9437925715334 1.0365783179898 54.2905039154812 31.6335417728949 8.94819570135788 75.8833958409721 84.1 60.0714285714286 14.7543859649123 36.4644110275689 1215 0.415050263987053 2.43271980243216 8.0222114598765 62.9230769230769 72.1764705882353 24.0865319280909 3.42550377833753 5.17409638554217 0 0 16.9572727272727 64.88 32.3462427745665 41.0270588235294 50.2098167539267 3.84761904761905 80.5119035846193 40.4 80.8 80.8 80.8 31.1341463414634 3.02727272727273 77.4 43.9615384615385 22.1848101265823 72.5818705330758 74.630043564373 14.4113924050633 64.1572731489823 5.29447491563843 75.5 40.4742268041237 7.13385826771654 0 0 2.62469610230885 74.9 0.93625 71.4062714097366 0 3.96666666666667 11.3147208097641
"Rome" 80.098875 87.9 75.9707142857143 84.5639437271589 3.81304347826088 85.3899172133358 49 86.7456477543084 86.8375470814465 83.7984379306606 79.4243535322271 87.2012557927102 7.66643545073767 63.8811188811189 0 5.01129528507068 66.1755319148936 61.0526315789474 NA NA 6.0446421866366 86.1112558542463 2.0262321847594 2.47578347578348 3.49476937541469 65.175 4.84746690225117 82.7619047619047 53.0577181208054 86.177609794975 79.8928870292887 85.9379679144385 86.2672984760084 75.4355329949238 85.0974874371859 83.9640706383732 38.2994285714286 85.2 17.8432140379511 30.7291190253026 85.1 85.1 12.6592299161771 69.2534733363653 72.0544915897084 50.528125 5.2618457737415 7.18225118908819 79.4558074893732 35.4250453030458 84.2469673021635 84.2481190634293 84.1 36.0428571428571 4.42631578947368 7.16641604010025 825 0.0205535668904739 5.39922230432578 9.52732911563712 62.9230769230769 57.7411764705882 44.3938712163561 18.779560993163 24.2865748709122 0 0 36.1263636363636 64.88 30.471098265896 31.4858823529412 51.3421029668412 11.5428571428571 80.7542615133648 24.24 80.8 74.0666666666667 80.8 16.3792682926829 20.1818181818182 77.4 23.4461538461538 8.68101265822785 75.8230205652184 75.8777862670378 12.4898734177215 72.084944490881 15.1973352309435 45.3 50.865206185567 8.32283464566929 0 0 6.01513793827876 24.9666666666667 17.78875 73.8310990637586 19.2230769230769 3.96666666666667 13.6085766213674
"San.Francisco" 73.945875 87.9 52.74 77.6049939259539 55.2891304347826 84.5599742258949 48.45 84.4781483696455 87.2912918806403 82.8553070039646 83.330672014999 87.1981433549224 3.96435717525278 72.0944055944056 6.5603479561015 71.5065487915289 49.5159574468085 70.9228070175439 NA NA 14.1605063086833 86.4367383080004 6.72633082106447 26.4908831908832 21.7739714198118 57.9333333333333 15.1877251881036 49.6571428571429 42.0402684563758 86.2658706047141 71.5782426778243 85.3835294117647 86.3369334194841 67.9796954314721 57.3105527638191 82.3727253673776 54.8525714285714 85.2 85.2 53.1599218339938 85.1 85.1 83.9043839354442 71.80509125236 70.1125293299944 85.1 50.6081228896022 6.27482522329743 70.9212898246141 10.5361471969996 82.5629603257137 84.239285047474 84.1 38.7126984126984 27.2956140350877 26.768671679198 319 1.38636344028377 9.69237051549111 28.3662305290862 62.9230769230769 81.8 17.5209884884168 4.32695214105793 8.37710843373494 81.8 12.4769230769231 54.5581818181818 81.1 17.3450867052023 60.1094117647059 68.6802356020942 15.3904761904762 80.7134504812572 56.56 80.8 74.0666666666667 80.8 25.719512195122 14.1272727272727 77.4 20.5153846153846 3.85822784810127 76.2 76.097104896282 44.1949367088608 72.7300496218556 31.6805141691427 45.3 44.3659793814433 4.16141732283465 2.6425 0 13.1719053233058 24.9666666666667 72.09125 74.3384037181961 6.86538461538461 7.93333333333333 71.4
"Santiago" 69.331125 74.8085106382979 52.4260714285714 83.1360345369749 15.2521739130435 83.1557370167432 49.4 77.2151203919843 84.8801248376379 69.6845328942717 83.0218597279891 84.7879245928117 2.28159432275965 60.8391608391608 3.84997595801184 8.71543754071661 53.6808510638298 67.8701754385965 NA NA 32.8136929307104 86.6485703208056 3.41068232845075 0 4.48356976001107 65.175 1.19735441678826 18.6214285714286 8.11812080536913 86.3997760388867 82.4234309623431 74.4795721925134 86.3990697532561 46.0507614213198 79.8874371859296 86.3820359530495 63.0804571428571 85.2 20.0540392382099 20.1048685672332 85.1 70.9166666666667 4.21132978613293 68.5798060950795 73.6360392197594 0 61.4681081973084 2.24535838893295 64.2926906277977 29.9844100981298 84.0102318784721 84.2999041321954 84.1 36.0428571428571 8.85263157894737 51.2187969924812 589 83.3 2.75076399750349 8.04743335904796 62.9230769230769 81.8 3.54232275494809 4.94508816120907 9.36265060240964 54.5333333333333 0 30.9654545454546 32.44 50.1601156069364 37.2105882352941 51.4128708551483 9.61904761904762 80.5804600435682 64.64 80.8 80.8 20.2 9.88170731707317 32.2909090909091 77.4 26.3769230769231 27.0075949367089 75.0904904518799 75.0410129213558 3.84303797468354 67.137482842883 5.25106309628 45.3 17.1237113402062 20.2125984251969 0 0 0.721017027769406 31.2083333333333 4.68125 72.5467208170443 6.86538461538461 0 19.2048446315655
"Sao.Paulo" 36.69825 74.8085106382979 72.5175 74.4288238089784 17.1586956521739 80.7365123431479 56 65.7540731141898 85.1073532008583 62.8719103499538 77.7479978255576 86.132305410836 5.94421471066884 69.965034965035 1.48748593317038 1.971561760841 48.5904255319149 56.5754385964912 NA NA 24.1551004670566 85.5351143722039 2.47467613865818 0 0 65.175 0.355954006909515 37.2428571428571 24.9342281879195 85.2328933392965 73.747280334728 79.3771122994652 86.3409969410811 76.751269035533 35.1678391959799 76.1609686101594 60.6948571428571 85.2 0.90121266459418 10.7859620926968 0 0 0.405189432029463 71.0602834065088 80.3519762885651 37.23125 73.4937539398766 0.738495665344872 25.9868504066904 20.600309741126 8.94819570135788 84.2520995903756 84.1 60.0714285714286 6.63947368421053 36.4644110275689 1215 0.548425218753163 3.85847451721363 7.81034615757731 62.9230769230769 72.1764705882353 0.15190903612357 1.23627204030227 2.9566265060241 54.5333333333333 0 36.8636363636364 72.99 32.3462427745665 68.6964705882353 50.2098167539267 9.61904761904762 58.951962911177 32.32 80.8 80.8 80.8 23.5536585365854 30.2727272727273 77.4 14.6538461538462 4.82278481012658 73.2175340295707 73.8768432805582 23.0582278481013 63.4393075145022 4.4148263004185 45.3 32.6907216494845 4.16141732283465 1.57291666666667 0 6.9106722361562 74.9 5.6175 71.3676256970132 0 3.96666666666667 14.1655113869972
"Seoul" 70.10025 87.9 0 86.6330543967015 49.5695652173913 84.134539257162 31.1 83.7928147527398 86.3535169209294 80.2295964340945 75.270167281183 86.4056090222273 12.1066083291092 63.5769230769231 0.664573078291177 27.5272385950413 63.8617021276596 67.9515789473684 NA NA 53.1096916215619 85.9234217223443 1.18376156721503 0 0 65.175 2.27121126053602 41.3809523809524 44.3597315436242 86.4 77.3623430962343 83.0733689839572 86.3999178541024 75.4355329949238 69.0331658291457 82.3023914492603 71.4057142857143 0 0.127903684311077 18.1809557538976 0 42.55 18.6203949711179 80.8449462302522 66.8641546406174 23.934375 58.4875519108525 1.30770191947134 72.8274895676486 10.3394592633562 84.016105762572 84.2344482013639 0 32.0380952380953 4.42631578947368 14.5436090225564 208 1.2284792695053 27.2190627529858 8.53361818634326 69.2153846153846 62.5529411764706 4.32386590870861 1.44231738035264 3.44939759036144 54.5333333333333 0 39.0754545454545 40.55 28.1271676300578 33.3941176470588 31.1732547993019 1.92380952380952 80.4289151798402 80.8 80.8 80.8 80.8 28.6975609756098 3.02727272727273 77.4 14.6538461538462 26.0430379746835 75.4142138063179 75.4615785189616 49.9594936708861 70.8020224403043 7.19145958592348 30.2 1.55670103092783 16.0511811023622 8.93416666666667 22.65 21.32939878368 49.9333333333333 11.42225 73.8814831048802 35.7 7.93333333333333 7.21706530716969
"Shanghai" 60.87075 87.9 66.2389285714286 87.5040410187098 43.4686956521739 81.5065367066338 37 80.665174435769 86.0707736051531 79.8215053532699 69.9842380732401 85.2693078630946 10.0803297494864 61.4475524475524 15.1753272075714 0 49.5159574468085 83.3368421052632 NA NA 17.3679245177279 85.6423035653393 1.4861383302251 0 0 50.6916666666667 0.0202147810406575 37.2428571428571 60.0161073825503 86.3686968951807 82.4234309623431 83.0733689839572 86.2505887811677 0 78.1507537688442 82.8021642912637 60.0457142857143 42.6 1.05926436944507 37.3759215073267 29.785 14.1833333333333 13.0374727095726 73.7167699853127 41.043819001002 13.296875 72.4503854730055 0.582881228382104 72.4092311310216 3.30259656675072 80.1211760604522 84.2075391572652 42.05 36.0428571428571 10.3280701754386 29.5087719298246 1087 0.72684063046708 66.2730864651291 0.787197875300088 62.9230769230769 72.1764705882353 1.29492241326108 4.36129303106633 7.30943775100402 54.5333333333333 0 32.44 40.55 2.81271676300578 7.63294117647059 46.2821989528796 1.92380952380952 80.7463909096243 48.48 80.8 0 60.6 26.9378048780488 9.08181818181818 0 11.7230769230769 22.1848101265823 74.0295592166913 75.2100794711444 0.960759493670886 63.1938770709207 1.60511062953713 45.3 15.3940437010309 5.3503937007874 0 0 8.50504440125213 74.9 11.42225 73.311505047002 23.3423076923077 11.9 3.87097784962786
"Singapore" 83.614875 87.9 67.4946428571428 87.9 61.0086956521739 79.5705569552419 47.8 80.34297216021 86.7999670523031 71.6488437811319 62.0059048520589 86.2851684203421 4.11522556892458 65.4020979020979 0 0 76.8191489361702 82.319298245614 NA NA 22.7893896207392 85.7914751924528 0.96213371857098 0.495156695156695 0.814599908857381 57.9333333333333 0.1039533948533 37.2428571428571 86.4 83.7287534538978 0 86.4 86.1611547963837 60.0852791878172 85.0974874371859 81.3345215264963 76.7611428571428 42.6 0.41911027399554 11.8249703769952 42.55 85.1 60.8952781768823 63.434737818064 81.9032904163004 34.571875 75.8276101718083 1.21840437316862 70.4202402974776 6.27158036469606 82.7160135411369 84.2007207611514 42.05 36.0428571428571 1.47543859649123 22.5531328320802 90 0.622448210618495 0.395301558617574 3.29300692604348 62.9230769230769 72.1764705882353 0.708261772942277 1.03022670025189 2.46385542168675 81.8 9.35769230769231 47.1854545454545 0 71.7242774566474 28.6235294117647 53.9251308900524 1.92380952380952 80.6286117778223 56.56 80.8 67.3333333333333 80.8 9.47560975609756 11.1 0 32.2384615384615 19.2911392405063 74.9323648772366 74.9360952179015 8.64683544303797 70.0076332388165 6.16819110068072 0 32.6907216494845 2.97244094488189 5.6625 2.265 2.37517224329126 37.45 4.68125 73.5999942591747 1.37307692307692 3.96666666666667 9.51611744691665
"Sydney" 82.955625 63.5872340425532 57.4489285714286 87.2968602339585 49.5695652173913 86.1847304335076 33 85.0359131914503 87.5475960767349 82.2880049999539 84.1498823024458 87.43605841855 0.549857268628445 74.2237762237762 0 0.404398398964987 25.9148936170213 20.7578947368421 NA NA 0 86.6205387698716 0.392444085224324 2.72336182336182 0 65.175 9.58045327127496 66.2095238095238 50.738255033557 85.8940978411148 57.4794979079498 85.8455614973262 86.3684400285267 60.0852791878172 52.1005025125628 84.1242620803902 70.432 85.2 5.54037291929784 15.2106794474666 85.1 70.9166666666667 0.296977073118865 85.1 80.7464814975108 15.95625 21.6932982602967 14.9981800024718 77.7423894055227 19.4182079817667 82.9979102912419 84.2705578566027 84.1 36.0428571428571 5.90175438596491 0 333 0.182513370504955 0.567574709123217 3.26534521157255 62.9230769230769 81.8 6.89690298230812 6.79949622166247 12.8120481927711 81.8 71.7423076923077 47.9227272727273 56.77 29.5335260115607 39.1188235294118 66.7695026178011 80.8 80.7511825469484 48.48 80.8 67.3333333333333 40.4 17.4621951219512 23.2090909090909 77.4 61.5461538461538 0 76.1974302184675 76.2 36.5088607594937 72.8834626874628 8.56337983929848 45.3 30.2320119338402 41.0196850393701 0 0 4.57082129889003 31.2083333333333 3.745 74.450341057575 21.9692307692308 0 15.3500811369068
